source_path,exists,row_count,candidate_columns,source_role,usable_for_fork_exposure,source_gap_reason
outputs\ib1c_route_profile_semantics_v1_3b_contract_qa\qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b\qixing_xiaoyoukeng_main_peak_20260315_osmrefresh_v1_3b_route_profile_semantic_enriched.geojson,True,3247,activity_fp|activity_type|assist_class|case_id|case_name|cum_gain_m|cum_loss_m|delta_dist_m|delta_ele_m|dist_alpine_hut_m|dist_assisted_trail_m|dist_bare_rock_m|dist_bench_m|dist_cliff_m|dist_drinking_water_m|dist_guidepost_m|dist_handrail_m|dist_highway_m|dist_information_office_m|dist_ladder_m|dist_landslide_m|dist_m|dist_peak_m|dist_picnic_site_m|dist_picnic_table_m|dist_rungs_m|dist_safety_rope_m|dist_scree_m|dist_shelter_m|dist_street_lamp_m|dist_toilets_m|dist_trailhead_m|dist_via_ferrata_m|dist_visitor_centre_m|dist_water_area_m|dist_waterway_m|dist_wetland_m|dist_wilderness_hut_m|ele_gpx_m|ele_med|ele_smooth|elevation_source|facility_flags|gain_m|hazard_flags|hydrology_flags|ia1_dataset_id|landmark_flags|lat|lon|loss_m|mainline_fp|near_alpine_hut|near_assisted_trail|near_bare_rock|near_bench|near_cliff|near_drinking_water|near_guidepost|near_handrail|near_highway|near_information_office|near_ladder|near_landslide|near_peak|near_picnic_site|near_picnic_table|near_rungs|near_safety_rope|near_scree|near_shelter|near_street_lamp|near_toilets|near_trailhead|near_via_ferrata|near_visitor_centre|near_water_area|near_waterway|near_wetland|near_wilderness_hut,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_route_profile_semantics_v1_3b_contract_qa\zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b\zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b_route_profile_semantic_enriched.csv,True,5449,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation|near_highway|dist_highway_m|osm_way_name|osm_way_name_zh|osm_way_id|osm_way_type|osm_highway|osm_surface|osm_tracktype|osm_smoothness|osm_trail_visibility|osm_sac_scale|osm_incline|osm_lit|osm_lit_status|osm_handrail|osm_safety_rope|osm_step_count|osm_width|osm_bridge|osm_bridge_material|osm_ford|osm_tunnel|osm_covered|osm_highway_family|osm_walk_relevance|osm_trail_difficulty_hint|osm_vertical_context|osm_is_steps|near_safety_rope|dist_safety_rope_m|near_assisted_trail|dist_assisted_trail_m|near_handrail|dist_handrail_m|near_rungs|dist_rungs_m|near_ladder|dist_ladder_m|near_via_ferrata|dist_via_ferrata_m|near_street_lamp|dist_street_lamp_m|near_cliff|dist_cliff_m|near_scree|dist_scree_m|near_bare_rock|dist_bare_rock_m|near_landslide|dist_landslide_m|near_waterway|dist_waterway_m|near_water_area|dist_water_area_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_route_profile_semantics_v1_3b_contract_qa\zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b\zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b_route_profile_semantic_enriched.geojson,True,5449,activity_fp|activity_type|assist_class|case_id|case_name|cum_gain_m|cum_loss_m|delta_dist_m|delta_ele_m|dist_alpine_hut_m|dist_assisted_trail_m|dist_bare_rock_m|dist_bench_m|dist_cliff_m|dist_drinking_water_m|dist_guidepost_m|dist_handrail_m|dist_highway_m|dist_information_office_m|dist_ladder_m|dist_landslide_m|dist_m|dist_peak_m|dist_picnic_site_m|dist_picnic_table_m|dist_rungs_m|dist_safety_rope_m|dist_scree_m|dist_shelter_m|dist_street_lamp_m|dist_toilets_m|dist_trailhead_m|dist_via_ferrata_m|dist_visitor_centre_m|dist_water_area_m|dist_waterway_m|dist_wetland_m|dist_wilderness_hut_m|ele_gpx_m|ele_med|ele_smooth|elevation_source|facility_flags|gain_m|hazard_flags|hydrology_flags|ia1_dataset_id|landmark_flags|lat|lon|loss_m|mainline_fp|near_alpine_hut|near_assisted_trail|near_bare_rock|near_bench|near_cliff|near_drinking_water|near_guidepost|near_handrail|near_highway|near_information_office|near_ladder|near_landslide|near_peak|near_picnic_site|near_picnic_table|near_rungs|near_safety_rope|near_scree|near_shelter|near_street_lamp|near_toilets|near_trailhead|near_via_ferrata|near_visitor_centre|near_water_area|near_waterway|near_wetland|near_wilderness_hut,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_route_profile_semantics_v1_3b_qixing_via_corridor_repair_candidate\qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b\qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b_route_profile_semantic_enriched.csv,True,3841,case_id|case_name|activity_type|activity_fp|ordered_path_fp|mainline_fp|sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation|near_highway|dist_highway_m|osm_way_name|osm_way_name_zh|osm_way_id|osm_way_type|osm_highway|osm_surface|osm_tracktype|osm_smoothness|osm_trail_visibility|osm_sac_scale|osm_incline|osm_lit|osm_lit_status|osm_handrail|osm_safety_rope|osm_step_count|osm_width|osm_bridge|osm_bridge_material|osm_ford|osm_tunnel|osm_covered|osm_highway_family|osm_walk_relevance|osm_trail_difficulty_hint|osm_vertical_context|osm_is_steps|near_safety_rope|dist_safety_rope_m|near_assisted_trail|dist_assisted_trail_m|near_handrail|dist_handrail_m|near_rungs|dist_rungs_m|near_ladder|dist_ladder_m|near_via_ferrata|dist_via_ferrata_m|near_street_lamp|dist_street_lamp_m|near_cliff|dist_cliff_m|near_scree|dist_scree_m|near_bare_rock|dist_bare_rock_m|near_landslide|dist_landslide_m|near_waterway|dist_waterway_m|near_water_area|dist_water_area_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_route_profile_semantics_v1_3b_qixing_via_corridor_repair_candidate\qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b\qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b_route_profile_semantic_enriched.geojson,True,3841,activity_fp|activity_type|assist_class|case_id|case_name|cum_gain_m|cum_loss_m|delta_dist_m|delta_ele_m|dist_alpine_hut_m|dist_assisted_trail_m|dist_bare_rock_m|dist_bench_m|dist_cliff_m|dist_drinking_water_m|dist_guidepost_m|dist_handrail_m|dist_highway_m|dist_information_office_m|dist_ladder_m|dist_landslide_m|dist_m|dist_peak_m|dist_picnic_site_m|dist_picnic_table_m|dist_rungs_m|dist_safety_rope_m|dist_scree_m|dist_shelter_m|dist_street_lamp_m|dist_toilets_m|dist_trailhead_m|dist_via_ferrata_m|dist_visitor_centre_m|dist_water_area_m|dist_waterway_m|dist_wetland_m|dist_wilderness_hut_m|ele_gpx_m|ele_med|ele_smooth|elevation_source|facility_flags|gain_m|hazard_flags|hydrology_flags|ia1_dataset_id|landmark_flags|lat|lon|loss_m|mainline_fp|near_alpine_hut|near_assisted_trail|near_bare_rock|near_bench|near_cliff|near_drinking_water|near_guidepost|near_handrail|near_highway|near_information_office|near_ladder|near_landslide|near_peak|near_picnic_site|near_picnic_table|near_rungs|near_safety_rope|near_scree|near_shelter|near_street_lamp|near_toilets|near_trailhead|near_via_ferrata|near_visitor_centre|near_water_area|near_waterway|near_wetland|near_wilderness_hut,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_semantic_risk_mapping_coverage_audit_v1_3b\ib1c_semantic_risk_mapping_case_coverage.csv,True,4,case_id|observed_semantic_values_n|mapped_semantic_values_n|unmapped_semantic_values_n|mapping_coverage_rate|formal_semantics_input_root|formal_semantic_risk_output_root|mapping_config|risk_summary_present|rows|osm_semantic_risk_score_min|osm_semantic_risk_score_mean|osm_semantic_risk_score_max,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_semantic_risk_mapping_coverage_audit_v1_3b\ib1c_semantic_risk_unmapped_values_by_case.csv,True,3,case_id|ib1c_field|semantic_key|semantic_value|observed_count|mapping_key|has_mapping|value_kind|note,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_semantic_risk_mapping_coverage_audit_v1_3b\ib1c_semantic_risk_unmapped_values_unique.csv,True,3,semantic_key|semantic_value|observed_cases|observed_case_count|observed_count|ib1c_fields|value_kind|only_juansi|only_zhonghua|also_xiaoyoukeng|proposed_risk_score|proposed_risk_band|proposal_reason|confidence|needs_manual_review|is_legacy_typo_null_unknown|is_binary_absence|should_add_global_mapping,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_semantic_risk_mapping_coverage_audit_v1_3b\osm_semantic_risk_mapping_v1_patch_proposal.csv,True,3,semantic_key|semantic_value|observed_cases|observed_count|proposed_risk_score|proposed_risk_band|proposal_reason|confidence|needs_manual_review,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_semantic_risk_mapping_coverage_audit_v1_3b_mapping_v1_2_updated\ib1c_semantic_risk_mapping_case_coverage.csv,True,4,case_id|observed_semantic_values_n|mapped_semantic_values_n|unmapped_semantic_values_n|mapping_coverage_rate|formal_semantics_input_root|formal_semantic_risk_output_root|mapping_config|risk_summary_present|rows|osm_semantic_risk_score_min|osm_semantic_risk_score_mean|osm_semantic_risk_score_max,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_semantic_risk_mapping_coverage_audit_v1_3b_mapping_v1_2_updated\ib1c_semantic_risk_unmapped_values_by_case.csv,True,0,case_id|ib1c_field|semantic_key|semantic_value|observed_count|mapping_key|has_mapping|value_kind|note,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_semantic_risk_mapping_coverage_audit_v1_3b_mapping_v1_2_updated\ib1c_semantic_risk_unmapped_values_unique.csv,True,0,semantic_key|semantic_value|observed_cases|observed_case_count|observed_count|ib1c_fields|value_kind|only_juansi|only_zhonghua|also_xiaoyoukeng|proposed_risk_score|proposed_risk_band|proposal_reason|confidence|needs_manual_review|is_legacy_typo_null_unknown|is_binary_absence|should_add_global_mapping,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1c_semantic_risk_mapping_coverage_audit_v1_3b_mapping_v1_2_updated\osm_semantic_risk_mapping_v1_patch_proposal.csv,True,0,semantic_key|semantic_value|observed_cases|observed_count|proposed_risk_score|proposed_risk_band|proposal_reason|confidence|needs_manual_review,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1e_osm_nlsc_terrain_risk\juansi_waterfall_fitcsv_20260503\juansi_waterfall_fitcsv_20260503_osm_nlsc_terrain_risk_profile.csv,True,3973,sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|ele_smooth|elevation_source|needs_nlsc_elevation|near_highway|dist_highway_m|osm_way_name|osm_way_name_zh|osm_way_id|osm_way_type|osm_highway|osm_surface|osm_tracktype|osm_smoothness|osm_trail_visibility|osm_sac_scale|osm_incline|osm_lit|osm_lit_status|osm_handrail|osm_safety_rope|osm_step_count|osm_width|osm_bridge|osm_bridge_material|osm_ford|osm_tunnel|osm_covered|osm_highway_family|osm_walk_relevance|osm_trail_difficulty_hint|osm_vertical_context|osm_is_steps|near_safety_rope|dist_safety_rope_m|near_assisted_trail|dist_assisted_trail_m|near_handrail|dist_handrail_m|near_rungs|dist_rungs_m|near_ladder|dist_ladder_m|near_via_ferrata|dist_via_ferrata_m|near_street_lamp|dist_street_lamp_m|near_cliff|dist_cliff_m|near_scree|dist_scree_m|near_bare_rock|dist_bare_rock_m|near_landslide|dist_landslide_m|near_waterway|dist_waterway_m|near_water_area|dist_water_area_m|near_wetland|dist_wetland_m|near_trailhead|dist_trailhead_m|near_peak|dist_peak_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1e_osm_nlsc_terrain_risk\juansi_waterfall_fitcsv_20260503\juansi_waterfall_fitcsv_20260503_osm_nlsc_terrain_risk_profile.geojson,True,3973,applied_mapping_hits|assist_class|conditional_factor_flags|conditional_notes|conditional_risk_domains|cum_gain_m|cum_loss_m|delta_dist_m|delta_ele_m|dist_alpine_hut_m|dist_assisted_trail_m|dist_bare_rock_m|dist_bench_m|dist_cliff_m|dist_drinking_water_m|dist_guidepost_m|dist_handrail_m|dist_highway_m|dist_information_office_m|dist_ladder_m|dist_landslide_m|dist_m|dist_mid|dist_peak_m|dist_picnic_site_m|dist_picnic_table_m|dist_rungs_m|dist_safety_rope_m|dist_scree_m|dist_shelter_m|dist_street_lamp_m|dist_toilets_m|dist_trailhead_m|dist_via_ferrata_m|dist_visitor_centre_m|dist_water_area_m|dist_waterway_m|dist_wetland_m|dist_wilderness_hut_m|ele_gpx_m|ele_med|ele_smooth|elevation_source|exposure_risk_score|facility_flags|gain_m|hazard_flags|hydro_terrain_amplifier_score|hydrology_flags|hydrology_risk_score|landmark_context_score|landmark_flags|lat|lon|loss_m|navigation_risk_score|navigation_support_score|near_alpine_hut|near_assisted_trail|near_bare_rock|near_bench|near_cliff|near_drinking_water|near_guidepost|near_handrail|near_highway|near_information_office|near_ladder|near_landslide|near_peak|near_picnic_site|near_picnic_table|near_rungs|near_safety_rope|near_scree|near_shelter|near_street_lamp|near_toilets|near_trailhead|near_via_ferrata,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1e_osm_nlsc_terrain_risk\qixing_lengshuikeng_main_peak_20260523\qixing_lengshuikeng_main_peak_20260523_osm_nlsc_terrain_risk_profile.csv,True,1979,sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|ele_smooth|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|near_highway|dist_highway_m|osm_way_name|osm_way_name_zh|osm_way_id|osm_highway|osm_surface|osm_tracktype|osm_smoothness|osm_trail_visibility|osm_sac_scale|osm_incline|osm_lit|osm_handrail|osm_safety_rope|osm_step_count|osm_width|osm_bridge|osm_ford|osm_tunnel|osm_lit_status|osm_highway_family|osm_walk_relevance|osm_trail_difficulty_hint|osm_vertical_context|osm_is_steps|near_safety_rope|dist_safety_rope_m|near_handrail|dist_handrail_m|near_rungs|dist_rungs_m|near_ladder|dist_ladder_m|near_via_ferrata|dist_via_ferrata_m|near_cliff|dist_cliff_m|near_scree|dist_scree_m|near_bare_rock|dist_bare_rock_m|near_landslide|dist_landslide_m|near_waterway|dist_waterway_m|near_water_area|dist_water_area_m|near_wetland|dist_wetland_m|near_trailhead|dist_trailhead_m|near_peak|dist_peak_m|near_guidepost|dist_guidepost_m|near_shelter|dist_shelter_m|near_alpine_hut|dist_alpine_hut_m|near_wilderness_hut|dist_wilderness_hut_m|near_bench,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1e_osm_nlsc_terrain_risk\qixing_lengshuikeng_main_peak_20260523\qixing_lengshuikeng_main_peak_20260523_osm_nlsc_terrain_risk_profile.geojson,True,1979,applied_mapping_hits|assist_class|conditional_factor_flags|conditional_notes|conditional_risk_domains|cum_gain_m|cum_loss_m|delta_dist_m|delta_ele_m|dist_alpine_hut_m|dist_bare_rock_m|dist_bench_m|dist_cliff_m|dist_drinking_water_m|dist_guidepost_m|dist_handrail_m|dist_highway_m|dist_information_office_m|dist_ladder_m|dist_landslide_m|dist_m|dist_mid|dist_peak_m|dist_picnic_site_m|dist_picnic_table_m|dist_rungs_m|dist_safety_rope_m|dist_scree_m|dist_shelter_m|dist_toilets_m|dist_trailhead_m|dist_via_ferrata_m|dist_visitor_centre_m|dist_water_area_m|dist_waterway_m|dist_wetland_m|dist_wilderness_hut_m|ele_gpx_m|ele_smooth|exposure_risk_score|facility_flags|gain_m|hazard_flags|hydro_terrain_amplifier_score|hydrology_flags|hydrology_risk_score|landmark_context_score|landmark_flags|lat|lon|loss_m|navigation_risk_score|navigation_support_score|near_alpine_hut|near_bare_rock|near_bench|near_cliff|near_drinking_water|near_guidepost|near_handrail|near_highway|near_information_office|near_ladder|near_landslide|near_peak|near_picnic_site|near_picnic_table|near_rungs|near_safety_rope|near_scree|near_shelter|near_toilets|near_trailhead|near_via_ferrata|near_visitor_centre|near_water_area|near_waterway|near_wetland|near_wilderness_hut|nearby_named_features,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib1e_osm_nlsc_terrain_risk\qixing_xiaoyoukeng_main_peak_20260315\qixing_xiaoyoukeng_main_peak_20260315_osm_nlsc_terrain_risk_profile.csv,True,2323,sample_idx|dist_m|lat|lon|ele_gpx_m|delta_dist_m|delta_ele_m|ele_smooth|slope_pct|slope_band|gain_m|loss_m|cum_gain_m|cum_loss_m|nearest_gpx_idx|nearest_gpx_dist_m|time_raw|near_highway|dist_highway_m|osm_way_name|osm_way_name_zh|osm_way_id|osm_highway|osm_surface|osm_tracktype|osm_smoothness|osm_trail_visibility|osm_sac_scale|osm_incline|osm_lit|osm_handrail|osm_safety_rope|osm_step_count|osm_width|osm_bridge|osm_ford|osm_tunnel|osm_lit_status|osm_highway_family|osm_walk_relevance|osm_trail_difficulty_hint|osm_vertical_context|osm_is_steps|near_safety_rope|dist_safety_rope_m|near_handrail|dist_handrail_m|near_rungs|dist_rungs_m|near_ladder|dist_ladder_m|near_via_ferrata|dist_via_ferrata_m|near_cliff|dist_cliff_m|near_scree|dist_scree_m|near_bare_rock|dist_bare_rock_m|near_landslide|dist_landslide_m|near_waterway|dist_waterway_m|near_water_area|dist_water_area_m|near_wetland|dist_wetland_m|near_trailhead|dist_trailhead_m|near_peak|dist_peak_m|near_guidepost|dist_guidepost_m|near_shelter|dist_shelter_m|near_alpine_hut|dist_alpine_hut_m|near_wilderness_hut|dist_wilderness_hut_m|near_bench,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
